Produto;Instituição;Valor Mínimo;Rentabilidade;Valor Líquido;Rating do Emissor;Vencimento;Liquidez;Taxa;Detalhes
CDB;BANCO MASTER;R$ 354,14;16,84%;R$ 413,78;BBB FITCH;534 dias;Vencimento;120,0% CDI;LCI/LCA 99.0% CDI
CDB;BANCO PINE;R$ 500,00;24,60%;R$ 623,01;BB+ FITCH;731 dias;Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO MASTER;R$ 500,00;38,61%;R$ 693,06;BBB- FITCH;1080 dias;Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;WILLBANK;R$ 1.000,00;17,09%;R$ 1.170,89;Sem Rating;540 dias;Vencimento;120,0% CDI;LCI/LCA 99.0% CDI
CDB;NEON FINANCEIRA;R$ 1.000,00;38,61%;R$ 1.386,13;Sem Rating;1080 dias;Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO MASTER;R$ 1.000,00;38,61%;R$ 1.386,13;BBB FITCH;1081 dias;Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;NEON FINANCEIRA;R$ 1.000,00;39,24%;R$ 1.392,36;Sem Rating;1095 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO DIGIMAIS;R$ 1.000,00;75,03%;R$ 1.750,33;Sem Rating;1825 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;NEON FINANCEIRA;R$ 1.035,13;20,40%;R$ 1.246,31;Sem Rating;633 dias;No Vencimento;120,0% CDI;LCI/LCA 99.0% CDI
CDB;SOROCRED FINANCEIRA;R$ 1.036,82;20,30%;R$ 1.247,28;AAA S&P;629 dias;No Vencimento;120,0% CDI;LCI/LCA 99.0% CDI
CDB;BANCO MASTER DE INVESTIME;R$ 1.043,66;19,58%;R$ 1.247,97;Sem Rating;609 dias;No Vencimento;120,0% CDI;LCI/LCA 99.0% CDI
CDB;WILLBANK;R$ 1.092,39;29,74%;R$ 1.417,25;Sem Rating;864 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.097,06;29,33%;R$ 1.418,88;Sem Rating;853 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.097,73;29,16%;R$ 1.417,85;Sem Rating;850 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.103,76;28,76%;R$ 1.421,21;Sem Rating;839 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.104,43;28,59%;R$ 1.420,18;Sem Rating;836 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.105,11;28,59%;R$ 1.421,05;Sem Rating;836 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.106,45;28,53%;R$ 1.422,15;Sem Rating;833 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO MASTER;R$ 1.112,54;28,02%;R$ 1.424,26;BBB- FITCH;819 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO MASTER;R$ 1.113,22;27,96%;R$ 1.424,49;BBB- FITCH;818 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO MASTER;R$ 1.113,89;27,79%;R$ 1.423,46;BBB- FITCH;815 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO MASTER;R$ 1.115,93;27,73%;R$ 1.425,43;BBB- FITCH;812 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO MASTER;R$ 1.117,29;27,51%;R$ 1.424,64;BBB- FITCH;808 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO DIGIMAIS;R$ 1.191,83;21,18%;R$ 1.444,28;BBB- FITCH;654 dias;No Vencimento;120,0% CDI;LCI/LCA 99.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.224,96;18,76%;R$ 1.454,73;Sem Rating;587 dias;No Vencimento;120,0% CDI;LCI/LCA 99.0% CDI
CDB;WILLBANK;R$ 1.231,70;18,30%;R$ 1.457,09;Sem Rating;574 dias;No Vencimento;120,0% CDI;LCI/LCA 99.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.251,05;31,19%;R$ 1.641,23;Sem Rating;899 dias;No Vencimento;119,99% CDI;LCI/LCA 101.99% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.251,90;31,12%;R$ 1.641,50;Sem Rating;896 dias;No Vencimento;119,96% CDI;LCI/LCA 101.97% CDI
CDB;BANCO SEMEAR;R$ 1.270,94;29,74%;R$ 1.648,90;BBB AUSTIN;864 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO SEMEAR;R$ 1.278,44;29,16%;R$ 1.651,27;BBB AUSTIN;850 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.286,69;28,59%;R$ 1.654,54;Sem Rating;836 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.294,74;28,02%;R$ 1.657,51;Sem Rating;819 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.296,95;27,79%;R$ 1.657,39;Sem Rating;815 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.299,89;27,51%;R$ 1.657,46;Sem Rating;808 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.306,54;27,00%;R$ 1.659,30;Sem Rating;795 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.307,28;26,94%;R$ 1.659,51;Sem Rating;794 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO SEMEAR;R$ 1.310,03;26,77%;R$ 1.660,78;BBB AUSTIN;788 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO SEMEAR;R$ 1.310,72;26,72%;R$ 1.660,92;BBB AUSTIN;787 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.315,54;26,44%;R$ 1.663,33;Sem Rating;777 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO SEMEAR;R$ 1.319,00;25,99%;R$ 1.661,80;BBB AUSTIN;767 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.319,69;25,93%;R$ 1.661,93;Sem Rating;766 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.324,55;25,71%;R$ 1.665,09;Sem Rating;759 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.325,24;25,65%;R$ 1.665,23;Sem Rating;756 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.331,40;25,15%;R$ 1.666,31;Sem Rating;745 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.335,90;24,66%;R$ 1.665,29;Sem Rating;732 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.337,19;24,60%;R$ 1.666,15;Sem Rating;731 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.337,83;24,38%;R$ 1.664,01;Sem Rating;725 dias;No Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.381,49;19,83%;R$ 1.655,48;Sem Rating;616 dias;No Vencimento;120,0% CDI;LCI/LCA 99.0% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.381,97;19,68%;R$ 1.653,93;Sem Rating;613 dias;No Vencimento;120,0% CDI;LCI/LCA 99.0% CDI
CDB;BANCO DIGIMAIS;R$ 5.000,00;55,19%;R$ 7.759,46;BBB- FITCH;1440 dias;Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO DIGIMAIS;R$ 5.000,00;73,67%;R$ 8.683,45;BBB- FITCH;1800 dias;Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO DIGIMAIS;R$ 5.000,00;96,49%;R$ 9.824,66;BBB- FITCH;2190 dias;Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
LC;AGORACRED;R$ 10.000,00;73,67%;R$ 17.366,90;Sem Rating;1800 dias;Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
LF;CARUANA FINANCEIRA;R$ 50.000,00;24,27%;R$ 62.135,38;BBB S&P;721 dias;Vencimento;120,0% CDI;LCI/LCA 102.0% CDI
CDB;BANCO ORIGINAL;R$ 1.063,11;30,88%;R$ 1.391,35;BB+ FITCH;892 dias;No Vencimento;119,92% CDI;LCI/LCA 101.93% CDI
CDB;BANCO VOITER;R$ 1.075,65;30,88%;R$ 1.407,77;Sem Rating;892 dias;No Vencimento;119,92% CDI;LCI/LCA 101.93% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.252,23;30,88%;R$ 1.638,86;Sem Rating;892 dias;No Vencimento;119,92% CDI;LCI/LCA 101.93% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.257,71;30,56%;R$ 1.642,11;Sem Rating;885 dias;No Vencimento;119,85% CDI;LCI/LCA 101.87% CDI
CDB;BANCO DIGIMAIS;R$ 5.000,00;73,41%;R$ 8.670,69;BBB- FITCH;1800 dias;Vencimento;115,0% CDI;LCI/LCA 97.75% CDI
CDB;BANCO MASTER;R$ 1,37;130,03%;R$ 3,15;BBB- FITCH;2686 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1,38;128,74%;R$ 3,15;BBB- FITCH;2670 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1,38;128,20%;R$ 3,15;BBB- FITCH;2663 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1,40;125,54%;R$ 3,16;BBB- FITCH;2625 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1,40;125,33%;R$ 3,16;BBB- FITCH;2623 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1,41;124,91%;R$ 3,16;BBB- FITCH;2616 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1,41;124,70%;R$ 3,16;BBB- FITCH;2614 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1,41;124,59%;R$ 3,16;BBB- FITCH;2611 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1,41;123,75%;R$ 3,16;BBB- FITCH;2600 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1,42;123,33%;R$ 3,16;BBB- FITCH;2593 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.000,00;74,86%;R$ 1.748,61;Sem Rating;1825 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.000,00;74,70%;R$ 1.747,01;Sem Rating;1825 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.009,09;94,45%;R$ 1.962,15;Sem Rating;2162 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.016,21;93,28%;R$ 1.964,12;Sem Rating;2145 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.018,77;92,83%;R$ 1.964,51;Sem Rating;2138 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.074,51;30,25%;R$ 1.399,58;Sem Rating;878 dias;No Vencimento;119,78% CDI;LCI/LCA 101.81% CDI
CDB;MIDWAY;R$ 1.250,81;30,00%;R$ 1.626,11;Sem Rating;872 dias;No Vencimento;119,72% CDI;LCI/LCA 101.76% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.261,93;30,00%;R$ 1.640,57;Sem Rating;872 dias;No Vencimento;119,72% CDI;LCI/LCA 101.76% CDI
CDB;AGIBANK;R$ 1.000,00;55,81%;R$ 1.558,15;BBB+ FITCH;1462 dias;Vencimento;114,75% CDI;LCI/LCA 97.54% CDI
CDB;BANCO MASTER;R$ 1.000,00;74,59%;R$ 1.745,90;BBB- FITCH;1825 dias;No Vencimento;CDI + 2,1%;LCI/LCA 1.78% CDI
CDB;BANCO VOITER;R$ 1.090,32;29,64%;R$ 1.413,44;Sem Rating;864 dias;No Vencimento;119,64% CDI;LCI/LCA 101.69% CDI
CDB;BANCO VOITER;R$ 1.090,98;29,64%;R$ 1.414,30;Sem Rating;864 dias;No Vencimento;119,64% CDI;LCI/LCA 101.69% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.273,37;29,33%;R$ 1.646,80;Sem Rating;857 dias;No Vencimento;119,56% CDI;LCI/LCA 101.63% CDI
CDB;NEON FINANCEIRA;R$ 1.000,00;24,16%;R$ 1.241,56;Sem Rating;721 dias;Vencimento;119,5% CDI;LCI/LCA 101.58% CDI
CDB;BANCO VOITER;R$ 1.000,00;38,92%;R$ 1.389,16;Sem Rating;1091 dias;Vencimento;119,5% CDI;LCI/LCA 101.58% CDI
CDB;BANCO VOITER;R$ 1.000,00;39,04%;R$ 1.390,40;Sem Rating;1095 dias;Vencimento;119,5% CDI;LCI/LCA 101.58% CDI
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.075,17;28,95%;R$ 1.386,47;Sem Rating;847 dias;No Vencimento;119,46% CDI;LCI/LCA 101.54% CDI
CDB;BANCO MASTER;R$ 1.133,85;18,27%;R$ 1.340,96;BBB- FITCH;577 dias;No Vencimento;119,5% CDI;LCI/LCA 98.59% CDI
CDB;BANCO MASTER;R$ 1.064,06;84,73%;R$ 1.965,63;BBB- FITCH;2006 dias;No Vencimento;13,45%PRÉ;LCI/LCA 11.43% PRÉ
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.080,02;28,41%;R$ 1.386,83;Sem Rating;836 dias;No Vencimento;119,34% CDI;LCI/LCA 101.44% CDI
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.080,63;28,41%;R$ 1.387,62;Sem Rating;836 dias;No Vencimento;119,34% CDI;LCI/LCA 101.44% CDI
CDB;BANCO LUSO BRASILEIRO;R$ 1.081,79;28,65%;R$ 1.391,68;BB+ FITCH;840 dias;No Vencimento;119,38% CDI;LCI/LCA 101.47% CDI
CDB;BANCO MASTER;R$ 1.091,59;80,45%;R$ 1.969,76;BBB- FITCH;1935 dias;No Vencimento;13,45%PRÉ;LCI/LCA 11.43% PRÉ
CDB;BANCO VOITER;R$ 1.098,47;28,41%;R$ 1.410,52;Sem Rating;836 dias;No Vencimento;119,34% CDI;LCI/LCA 101.44% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.279,77;28,71%;R$ 1.647,22;Sem Rating;843 dias;No Vencimento;119,41% CDI;LCI/LCA 101.5% CDI
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.083,43;28,10%;R$ 1.387,91;Sem Rating;829 dias;No Vencimento;119,26% CDI;LCI/LCA 101.37% CDI
CDB;EMPRESTA CAPITAL;R$ 1.199,93;20,41%;R$ 1.444,89;Sem Rating;636 dias;No Vencimento;119,25% CDI;LCI/LCA 98.38% CDI
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.086,99;27,55%;R$ 1.386,48;Sem Rating;815 dias;No Vencimento;119,1% CDI;LCI/LCA 101.23% CDI
CDB;BANCO C6 CONSIGNADO S.A.;R$ 1.088,18;27,79%;R$ 1.390,57;Sem Rating;819 dias;No Vencimento;119,14% CDI;LCI/LCA 101.27% CDI
CDB;BANCO BMG;R$ 1,10;27,12%;R$ 1,40;B+ FITCH;804 dias;No Vencimento;118,96% CDI;LCI/LCA 101.12% CDI
CDB;BANCO BMG;R$ 100,00;24,37%;R$ 124,37;B+ FITCH;730 dias;No Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;NEON FINANCEIRA;R$ 1.000,00;11,01%;R$ 1.110,12;Sem Rating;361 dias;Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;NEON FINANCEIRA;R$ 1.000,00;11,20%;R$ 1.111,99;Sem Rating;365 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;WILLBANK;R$ 1.000,00;11,20%;R$ 1.111,99;Sem Rating;365 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;WILLBANK;R$ 1.000,00;16,93%;R$ 1.169,33;Sem Rating;540 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;CARUANA FINANCEIRA;R$ 1.000,00;24,10%;R$ 1.240,97;BBB S&P;722 dias;Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;BANCO OMNI;R$ 1.000,00;24,10%;R$ 1.240,97;Sem Rating;722 dias;Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;CARUANA FINANCEIRA;R$ 1.000,00;24,37%;R$ 1.243,69;BBB S&P;730 dias;Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;CARUANA FINANCEIRA;R$ 1.000,00;24,37%;R$ 1.243,69;BBB S&P;731 dias;No Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;NEON FINANCEIRA;R$ 1.000,00;30,95%;R$ 1.309,47;Sem Rating;900 dias;No Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;BANCO MASTER;R$ 1.000,00;38,17%;R$ 1.381,66;BBB- FITCH;1078 dias;Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;BANCO MASTER;R$ 1.000,00;38,72%;R$ 1.387,21;BBB- FITCH;1091 dias;Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;BANCO DIGIMAIS;R$ 1.000,00;55,73%;R$ 1.557,26;Sem Rating;1460 dias;No Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;BANCO MASTER;R$ 1.001,00;132,52%;R$ 2.327,52;BBB- FITCH;2736 dias;No Vencimento;13,40%PRÉ;LCI/LCA 11.39% PRÉ
CDB;BANCO MASTER;R$ 1.002,00;132,19%;R$ 2.326,59;BBB- FITCH;2733 dias;No Vencimento;13,40%PRÉ;LCI/LCA 11.39% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.022,20;91,30%;R$ 1.955,50;Sem Rating;2126 dias;No Vencimento;13,40%PRÉ;LCI/LCA 11.39% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.023,22;91,04%;R$ 1.954,76;Sem Rating;2120 dias;No Vencimento;13,40%PRÉ;LCI/LCA 11.39% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.024,24;90,86%;R$ 1.954,91;Sem Rating;2118 dias;No Vencimento;13,40%PRÉ;LCI/LCA 11.39% PRÉ
CDB;BANCO MASTER;R$ 1.066,49;83,90%;R$ 1.961,25;BBB- FITCH;1999 dias;No Vencimento;13,40%PRÉ;LCI/LCA 11.39% PRÉ
CDB;NEON FINANCEIRA;R$ 1.079,19;16,34%;R$ 1.255,53;Sem Rating;524 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;BANCO MASTER;R$ 1.124,38;18,94%;R$ 1.337,33;BBB- FITCH;598 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;BANCO MASTER;R$ 1.149,80;11,29%;R$ 1.279,64;BBB- FITCH;371 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;BANCO MASTER;R$ 1.151,89;11,20%;R$ 1.280,89;BBB- FITCH;369 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;BANCO DIGIMAIS;R$ 1.183,64;21,45%;R$ 1.437,53;BBB- FITCH;668 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;BANCO OMNI;R$ 1.185,78;21,24%;R$ 1.437,68;A S&P;661 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;WILLBANK;R$ 1.195,13;20,67%;R$ 1.442,23;Sem Rating;644 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.288,33;14,19%;R$ 1.471,17;Sem Rating;461 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.295,60;13,71%;R$ 1.473,23;Sem Rating;447 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.300,71;13,33%;R$ 1.474,06;Sem Rating;437 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.303,64;13,09%;R$ 1.474,26;Sem Rating;430 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;LEBES FINANCEIRA S.A.;R$ 1.318,02;12,23%;R$ 1.479,25;Sem Rating;399 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;PERNAMBUCANAS FINANCIADORA;R$ 1.325,58;11,71%;R$ 1.480,87;Sem Rating;384 dias;No Vencimento;119,0% CDI;LCI/LCA 98.17% CDI
CDB;CARUANA FINANCEIRA;R$ 5.000,00;24,04%;R$ 6.202,12;BBB S&P;721 dias;Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;BANCO DIGIMAIS;R$ 5.000,00;54,68%;R$ 7.733,79;BBB- FITCH;1441 dias;Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;BANCO DIGIMAIS;R$ 5.000,00;72,85%;R$ 8.642,30;BBB- FITCH;1800 dias;Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
LC;AGORACRED;R$ 5.000,00;72,85%;R$ 8.642,30;Sem Rating;1801 dias;Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;BANCO ORIGINAL;R$ 10.000,00;38,23%;R$ 13.822,75;BB+ FITCH;1080 dias;Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
LC;AGORACRED;R$ 10.000,00;54,61%;R$ 15.460,61;Sem Rating;1440 dias;Vencimento;119,0% CDI;LCI/LCA 101.15% CDI
CDB;SF3;R$ 1.000,00;24,17%;R$ 1.241,69;Sem Rating;724 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;BANCO NBC;R$ 1.000,00;38,26%;R$ 1.382,56;AAA FITCH;1080 dias;Vencimento;114,07% CDI;LCI/LCA 96.96% CDI
CDB;C6 BANK;R$ 1.000,00;38,91%;R$ 1.389,06;A- S&P;1095 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;BANCO PAULISTA;R$ 1.000,00;55,35%;R$ 1.553,51;BB+ S&P;1462 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;BANCO LUSO BRASILEIRO;R$ 1.000,00;72,56%;R$ 1.725,59;BB+ FITCH;1800 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;BANCO PAULISTA;R$ 1.000,00;74,06%;R$ 1.740,58;BB+ S&P;1827 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;BANCO LUSO BRASILEIRO;R$ 1.000,00;93,12%;R$ 1.931,15;BB+ FITCH;2159 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;WILLBANK;R$ 1.121,36;26,65%;R$ 1.420,16;Sem Rating;794 dias;No Vencimento;118,84% CDI;LCI/LCA 101.01% CDI
CDB;WILLBANK;R$ 1.122,03;26,65%;R$ 1.421,01;Sem Rating;794 dias;No Vencimento;118,84% CDI;LCI/LCA 101.01% CDI
CDB;BANCO DIGIMAIS;R$ 5.000,00;54,24%;R$ 7.711,79;BBB- FITCH;1438 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;LECCA FINANCEIRA;R$ 50.000,00;10,62%;R$ 55.308,98;Sem Rating;360 dias;Vencimento;114,0% CDI;LCI/LCA 91.2% CDI
CDB;BANCO NBC;R$ 1.000,00;54,20%;R$ 1.542,00;AAA FITCH;1438 dias;Vencimento;113,94% CDI;LCI/LCA 96.85% CDI
CDB;BANCO MASTER;R$ 1.000,00;55,36%;R$ 1.553,59;BBB- FITCH;1460 dias;No Vencimento;CDI + 2,0%;LCI/LCA 1.7% CDI
CDB;BANCO NBC;R$ 1.000,00;72,44%;R$ 1.724,39;AAA FITCH;1800 dias;Vencimento;113,86% CDI;LCI/LCA 96.78% CDI
CDB;BANCO MASTER;R$ 1.004,49;110,15%;R$ 2.110,91;BBB- FITCH;2423 dias;No Vencimento;13,37%PRÉ;LCI/LCA 11.36% PRÉ
CDB;NEON FINANCEIRA;R$ 1.089,41;21,56%;R$ 1.324,24;Sem Rating;672 dias;No Vencimento;118,75% CDI;LCI/LCA 97.97% CDI
CRI;TOTAL EXPRESS;R$ 1.096,61;80,44%;R$ 1.978,69;Sem Rating;1721 dias;Vencimento;CDI + 2,0%;CDB CDI + 2.35%
CRI;TOTAL EXPRESS;R$ 1.096,61;80,44%;R$ 1.978,69;Sem Rating;1721 dias;Vencimento;CDI + 2,0%;CDB CDI + 2.35%
CRI;TOTAL EXPRESS;R$ 1.096,61;80,44%;R$ 1.978,69;Sem Rating;1721 dias;Vencimento;CDI + 2,0%;CDB CDI + 2.35%
CDB;BANCO MASTER;R$ 1.001,99;110,32%;R$ 2.107,43;BBB- FITCH;2428 dias;No Vencimento;13,36%PRÉ;LCI/LCA 11.36% PRÉ
CDB;AGIBANK;R$ 1.000,00;38,80%;R$ 1.388,03;BBB+ FITCH;1095 dias;Vencimento;113,75% CDI;LCI/LCA 96.69% CDI
CDB;BANCO MASTER;R$ 1.004,99;126,17%;R$ 2.272,93;BBB- FITCH;2663 dias;No Vencimento;13,35%PRÉ;LCI/LCA 11.35% PRÉ
CDB;Banco C6 S.A.;R$ 100,00;55,36%;R$ 155,36;A- S&P;1463 dias;Vencimento;118,5% CDI;LCI/LCA 100.72% CDI
CDB;Banco C6 S.A.;R$ 100,00;73,61%;R$ 173,61;A- S&P;1825 dias;Vencimento;118,5% CDI;LCI/LCA 100.72% CDI
