Produto;Instituição;Valor Mínimo;Rentabilidade;Valor Líquido;Rating do Emissor;Vencimento;Liquidez;Taxa;Detalhes
CDB;BANCO MASTER;R$ 1.100,06;79,26%;R$ 1.971,95;BBB- FITCH;1907 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.134,70;91,14%;R$ 2.168,89;BBB- FITCH;2110 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.190,49;89,91%;R$ 2.260,83;BBB- FITCH;2089 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.198,42;88,68%;R$ 2.261,19;BBB- FITCH;2068 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.213,82;122,70%;R$ 2.703,24;BBB- FITCH;2587 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.216,24;86,25%;R$ 2.265,29;BBB- FITCH;2026 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.216,27;122,29%;R$ 2.703,60;BBB- FITCH;2581 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.216,88;122,18%;R$ 2.703,70;BBB- FITCH;2580 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.218,50;124,70%;R$ 2.737,93;BBB- FITCH;2614 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.219,03;124,70%;R$ 2.739,12;BBB- FITCH;2614 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.220,47;121,66%;R$ 2.705,32;BBB- FITCH;2572 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.222,10;124,17%;R$ 2.739,58;BBB- FITCH;2607 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.222,39;121,25%;R$ 2.704,52;BBB- FITCH;2566 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.222,79;123,96%;R$ 2.738,57;BBB- FITCH;2603 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.223,41;123,86%;R$ 2.738,66;BBB- FITCH;2602 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.224,64;123,65%;R$ 2.738,85;BBB- FITCH;2600 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.224,77;120,94%;R$ 2.705,97;BBB- FITCH;2560 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.225,17;123,65%;R$ 2.740,04;BBB- FITCH;2600 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.226,53;120,73%;R$ 2.707,32;BBB- FITCH;2558 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.227,10;123,23%;R$ 2.739,22;BBB- FITCH;2594 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.227,23;120,52%;R$ 2.706,34;BBB- FITCH;2553 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.227,85;120,42%;R$ 2.706,43;BBB- FITCH;2552 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.228,47;120,32%;R$ 2.706,52;BBB- FITCH;2551 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.229,00;120,32%;R$ 2.707,69;BBB- FITCH;2551 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.229,70;120,11%;R$ 2.706,71;BBB- FITCH;2547 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.232,79;119,60%;R$ 2.707,17;BBB- FITCH;2540 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.233,41;119,49%;R$ 2.707,26;BBB- FITCH;2539 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.234,65;119,29%;R$ 2.707,45;BBB- FITCH;2537 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.235,19;119,29%;R$ 2.708,62;BBB- FITCH;2537 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.238,29;118,78%;R$ 2.709,09;BBB- FITCH;2530 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.239,63;118,47%;R$ 2.708,20;BBB- FITCH;2525 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.240,25;118,37%;R$ 2.708,29;BBB- FITCH;2524 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.245,87;117,45%;R$ 2.709,13;BBB- FITCH;2511 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.246,41;117,45%;R$ 2.710,30;BBB- FITCH;2511 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.253,41;116,23%;R$ 2.710,26;BBB- FITCH;2491 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.253,63;128,10%;R$ 2.859,48;BBB- FITCH;2659 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.256,09;127,78%;R$ 2.861,07;BBB- FITCH;2656 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.262,42;126,71%;R$ 2.862,02;BBB- FITCH;2642 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.263,75;126,39%;R$ 2.861,00;BBB- FITCH;2637 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.265,02;126,18%;R$ 2.861,19;BBB- FITCH;2635 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.267,57;125,75%;R$ 2.861,57;BBB- FITCH;2629 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.270,12;125,33%;R$ 2.861,95;BBB- FITCH;2623 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.271,39;125,12%;R$ 2.862,15;BBB- FITCH;2621 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.289,90;128,63%;R$ 2.949,13;BBB- FITCH;2666 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.290,91;130,46%;R$ 2.975,09;BBB- FITCH;2691 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.293,55;129,92%;R$ 2.974,17;BBB- FITCH;2684 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.294,15;129,92%;R$ 2.975,58;BBB- FITCH;2684 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.294,85;129,71%;R$ 2.974,37;BBB- FITCH;2680 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.295,50;129,60%;R$ 2.974,47;BBB- FITCH;2679 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.310,55;116,23%;R$ 2.833,83;BBB- FITCH;2491 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.335,34;103,79%;R$ 2.721,29;BBB- FITCH;2309 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.336,68;103,60%;R$ 2.721,49;BBB- FITCH;2307 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.337,35;103,51%;R$ 2.721,59;BBB- FITCH;2306 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.337,76;112,23%;R$ 2.839,10;BBB- FITCH;2433 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.338,44;112,13%;R$ 2.839,20;BBB- FITCH;2432 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.339,11;112,03%;R$ 2.839,30;BBB- FITCH;2429 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.340,45;111,83%;R$ 2.839,50;BBB- FITCH;2427 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.372,44;102,00%;R$ 2.772,27;BBB- FITCH;2282 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.374,51;101,71%;R$ 2.772,58;BBB- FITCH;2279 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.375,20;101,62%;R$ 2.772,69;BBB- FITCH;2278 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.376,58;101,43%;R$ 2.772,89;BBB- FITCH;2274 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.442,08;106,08%;R$ 2.971,86;BBB- FITCH;2343 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.443,53;105,89%;R$ 2.972,08;BBB- FITCH;2341 dias;No Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 2.325,33;56,49%;R$ 3.638,80;Sem Rating;1471 dias;Vencimento;13,50%PRÉ;LCI/LCA 11.47% PRÉ
CDB;BANCO MASTER;R$ 1.000,00;38,55%;R$ 1.385,47;BBB- FITCH;1082 dias;Vencimento;125,0% CDI;LCI/LCA 106.25% CDI
CDB;BANCO MASTER;R$ 1.000,00;39,17%;R$ 1.391,68;BBB- FITCH;1096 dias;Vencimento;125,0% CDI;LCI/LCA 106.25% CDI
CDB;BANCO MASTER DE INVESTIME;R$ 1.000,00;55,91%;R$ 1.559,12;Sem Rating;1460 dias;No Vencimento;125,0% CDI;LCI/LCA 106.25% CDI
CDB;AGIBANK;R$ 1.000,00;55,81%;R$ 1.558,15;BBB+ FITCH;1462 dias;Vencimento;114,75% CDI;LCI/LCA 97.54% CDI
CDB;WILLBANK;R$ 1.000,00;73,32%;R$ 1.733,16;Sem Rating;1800 dias;Vencimento;125,0% CDI;LCI/LCA 106.25% CDI
RDB;WILLBANK;R$ 1.000,00;73,32%;R$ 1.733,16;Sem Rating;1800 dias;Vencimento;125,0% CDI;LCI/LCA 106.25% CDI
CDB;BANCO DIGIMAIS;R$ 7.917,23;40,04%;R$ 11.087,60;BBB- FITCH;1117 dias;Vencimento;125,0% CDI;LCI/LCA 106.25% CDI
CDB;BANCO MASTER;R$ 1.005,02;106,90%;R$ 2.079,36;BBB- FITCH;2360 dias;No Vencimento;13,46%PRÉ;LCI/LCA 11.44% PRÉ
CDB;BANCO MASTER;R$ 1.081,25;82,03%;R$ 1.968,21;BBB- FITCH;1959 dias;No Vencimento;13,45%PRÉ;LCI/LCA 11.43% PRÉ
CDB;BANCO MASTER;R$ 1.103,13;78,72%;R$ 1.971,49;BBB- FITCH;1903 dias;No Vencimento;13,45%PRÉ;LCI/LCA 11.43% PRÉ
CDB;BANCO MASTER;R$ 1.109,22;77,82%;R$ 1.972,41;BBB- FITCH;1888 dias;No Vencimento;13,45%PRÉ;LCI/LCA 11.43% PRÉ
FIDC;CREDITAS;R$ 393,39;7,22%;R$ 421,80;Sem Rating;247 dias;No Vencimento;CDI + 2,5%;LCI/LCA 2.0% CDI
FIDC;CREDITAS;R$ 393,39;7,22%;R$ 421,80;Sem Rating;247 dias;No Vencimento;CDI + 2,5%;LCI/LCA 2.0% CDI
Debênture;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;R$ 1.056,79;13,15%;R$ 1.195,74;Sem Rating;430 dias;Vencimento;CDI + 2,5%;LCI/LCA CDI + 2.06%
Debênture;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;R$ 1.056,79;13,15%;R$ 1.195,74;Sem Rating;430 dias;Vencimento;CDI + 2,5%;LCI/LCA CDI + 2.06%
Debênture;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;R$ 1.056,79;13,15%;R$ 1.195,74;Sem Rating;430 dias;Vencimento;CDI + 2,5%;LCI/LCA CDI + 2.06%
CDB;BANCO MASTER;R$ 500,00;72,74%;R$ 863,68;BBB- FITCH;1800 dias;Vencimento;13,40%PRÉ;LCI/LCA 11.39% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.018,13;71,17%;R$ 1.742,73;Sem Rating;1774 dias;No Vencimento;13,40%PRÉ;LCI/LCA 11.39% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.039,17;88,34%;R$ 1.957,15;Sem Rating;2076 dias;No Vencimento;13,40%PRÉ;LCI/LCA 11.39% PRÉ
CDB;SF3;R$ 1.000,00;24,17%;R$ 1.241,69;Sem Rating;724 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;BANCO NBC;R$ 1.000,00;38,26%;R$ 1.382,56;AAA FITCH;1080 dias;Vencimento;114,07% CDI;LCI/LCA 96.96% CDI
CDB;C6 BANK;R$ 1.000,00;38,91%;R$ 1.389,06;A- S&P;1095 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;BANCO PAULISTA;R$ 1.000,00;55,35%;R$ 1.553,51;BB+ S&P;1462 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;BANCO LUSO BRASILEIRO;R$ 1.000,00;72,56%;R$ 1.725,59;BB+ FITCH;1800 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;BANCO PAULISTA;R$ 1.000,00;74,06%;R$ 1.740,58;BB+ S&P;1827 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;BANCO LUSO BRASILEIRO;R$ 1.000,00;93,12%;R$ 1.931,15;BB+ FITCH;2159 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;BANCO DIGIMAIS;R$ 5.000,00;54,24%;R$ 7.711,79;BBB- FITCH;1438 dias;Vencimento;114,0% CDI;LCI/LCA 96.9% CDI
CDB;LECCA FINANCEIRA;R$ 50.000,00;10,62%;R$ 55.308,98;Sem Rating;360 dias;Vencimento;114,0% CDI;LCI/LCA 91.2% CDI
CDB;BANCO NBC;R$ 1.000,00;54,20%;R$ 1.542,00;AAA FITCH;1438 dias;Vencimento;113,94% CDI;LCI/LCA 96.85% CDI
CDB;WILLBANK;R$ 1.000,00;38,12%;R$ 1.381,16;Sem Rating;1080 dias;Vencimento;124,0% CDI;LCI/LCA 105.4% CDI
RDB;WILLBANK;R$ 1.000,00;38,12%;R$ 1.381,16;Sem Rating;1080 dias;Vencimento;124,0% CDI;LCI/LCA 105.4% CDI
CDB;WILLBANK;R$ 1.000,00;38,73%;R$ 1.387,31;Sem Rating;1095 dias;No Vencimento;124,0% CDI;LCI/LCA 105.4% CDI
CDB;WILLBANK;R$ 1.000,00;54,37%;R$ 1.543,68;Sem Rating;1440 dias;Vencimento;124,0% CDI;LCI/LCA 105.4% CDI
RDB;WILLBANK;R$ 1.000,00;54,37%;R$ 1.543,68;Sem Rating;1440 dias;Vencimento;124,0% CDI;LCI/LCA 105.4% CDI
CDB;BANCO NBC;R$ 1.000,00;72,44%;R$ 1.724,39;AAA FITCH;1800 dias;Vencimento;113,86% CDI;LCI/LCA 96.78% CDI
CDB;BANCO MASTER;R$ 1.578,92;25,78%;R$ 1.985,99;BBB FITCH;770 dias;Vencimento;124,0% CDI;LCI/LCA 105.4% CDI
CDB;BANCO MASTER;R$ 1.607,12;22,01%;R$ 1.960,92;BBB FITCH;686 dias;Vencimento;124,0% CDI;LCI/LCA 102.3% CDI
Debênture;MOVIDA PARTICIPACOES;R$ 1.010,83;37,17%;R$ 1.386,58;Sem Rating;1057 dias;No Vencimento;CDI + 2,45%;LCI/LCA CDI + 2.08%
Debênture;MOVIDA PARTICIPACOES;R$ 1.010,83;37,17%;R$ 1.386,58;AA+ MOODYS;1057 dias;No Vencimento;CDI + 2,45%;LCI/LCA CDI + 2.08%
CDB;AGIBANK;R$ 1.000,00;38,80%;R$ 1.388,03;BBB+ FITCH;1095 dias;Vencimento;113,75% CDI;LCI/LCA 96.69% CDI
CDB;BANCO VOITER;R$ 1.000,00;73,57%;R$ 1.735,74;Sem Rating;1824 dias;Vencimento;13,35%PRÉ;LCI/LCA 11.35% PRÉ
CDB;BANCO VOITER;R$ 1.000,00;73,65%;R$ 1.736,52;Sem Rating;1825 dias;Vencimento;13,35%PRÉ;LCI/LCA 11.35% PRÉ
CDB;BANCO MASTER;R$ 1.005,98;123,97%;R$ 2.253,12;BBB- FITCH;2631 dias;No Vencimento;13,35%PRÉ;LCI/LCA 11.35% PRÉ
CDB;BANCO MASTER;R$ 1.008,49;123,45%;R$ 2.253,50;BBB- FITCH;2624 dias;No Vencimento;13,35%PRÉ;LCI/LCA 11.35% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.050,98;66,03%;R$ 1.744,96;Sem Rating;1679 dias;No Vencimento;13,35%PRÉ;LCI/LCA 11.35% PRÉ
CDB;BANCO MASTER;R$ 1.080,66;61,81%;R$ 1.748,62;BBB- FITCH;1594 dias;No Vencimento;13,35%PRÉ;LCI/LCA 11.35% PRÉ
CDB;BANCO MERCANTIL;R$ 1.000,00;73,62%;R$ 1.736,22;BBB+ S&P;1827 dias;Vencimento;113,5% CDI;LCI/LCA 96.47% CDI
CDB;BANCO VOITER;R$ 1.000,00;38,54%;R$ 1.385,44;Sem Rating;1095 dias;Vencimento;123,5% CDI;LCI/LCA 104.97% CDI
CDB;BANCO VOITER;R$ 1.000,00;38,54%;R$ 1.385,44;Sem Rating;1095 dias;Vencimento;123,5% CDI;LCI/LCA 104.97% CDI
CDB;BANCO MASTER DE INVESTIME;R$ 1.024,07;69,58%;R$ 1.736,65;Sem Rating;1754 dias;No Vencimento;13,30%PRÉ;LCI/LCA 11.3% PRÉ
CDB;BANCO BMG;R$ 100,00;73,31%;R$ 173,31;B+ FITCH;1826 dias;No Vencimento;13,29%PRÉ;LCI/LCA 11.3% PRÉ
CDB;NEON FINANCEIRA;R$ 1.000,00;10,99%;R$ 1.109,86;Sem Rating;365 dias;Vencimento;113,0% CDI;LCI/LCA 93.22% CDI
LC;SANTINVEST;R$ 1.000,00;23,77%;R$ 1.237,69;BBB- FITCH;721 dias;Vencimento;113,0% CDI;LCI/LCA 96.05% CDI
CDB;WILLBANK;R$ 1.000,00;23,81%;R$ 1.238,12;Sem Rating;721 dias;Vencimento;123,0% CDI;LCI/LCA 104.55% CDI
RDB;WILLBANK;R$ 1.000,00;23,81%;R$ 1.238,12;Sem Rating;721 dias;Vencimento;123,0% CDI;LCI/LCA 104.55% CDI
CDB;C6 BANK;R$ 1.000,00;24,20%;R$ 1.241,99;A- S&P;731 dias;Vencimento;113,0% CDI;LCI/LCA 96.05% CDI
CDB;BANCO LUSO BRASILEIRO;R$ 1.000,00;37,83%;R$ 1.378,27;BB+ FITCH;1080 dias;Vencimento;113,0% CDI;LCI/LCA 96.05% CDI
LC;SANTINVEST;R$ 1.000,00;37,83%;R$ 1.378,27;BBB- FITCH;1080 dias;Vencimento;113,0% CDI;LCI/LCA 96.05% CDI
CDB;BANCO OMNI;R$ 1.000,00;38,50%;R$ 1.384,97;A S&P;1095 dias;Vencimento;113,0% CDI;LCI/LCA 96.05% CDI
CDB;BANCO PAULISTA;R$ 1.000,00;38,56%;R$ 1.385,58;BB+ S&P;1098 dias;Vencimento;113,0% CDI;LCI/LCA 96.05% CDI
CDB;BANCO LUSO BRASILEIRO;R$ 1.000,00;53,63%;R$ 1.536,35;BB+ FITCH;1438 dias;Vencimento;113,0% CDI;LCI/LCA 96.05% CDI
LC;AGORACRED;R$ 1.211,53;7,09%;R$ 1.297,47;Sem Rating;245 dias;Vencimento;123,0% CDI;LCI/LCA 98.4% CDI
CDB;BANCO DIGIMAIS;R$ 5.000,00;71,75%;R$ 8.587,42;BBB- FITCH;1800 dias;Vencimento;123,0% CDI;LCI/LCA 104.55% CDI
CDB;BANCO MASTER;R$ 1.007,43;124,40%;R$ 2.260,71;BBB- FITCH;2656 dias;No Vencimento;13,25%PRÉ;LCI/LCA 11.26% PRÉ
CDB;BANCO MASTER;R$ 1.010,42;121,73%;R$ 2.240,42;BBB- FITCH;2618 dias;No Vencimento;13,25%PRÉ;LCI/LCA 11.26% PRÉ
Debênture;CSN MINERACAO;R$ 1.030,33;65,20%;R$ 1.702,11;AAA S&P;1673 dias;Vencimento;CDI + 2,35%;LCI/LCA CDI + 2.0%
Debênture;CSN MINERACAO;R$ 1.030,33;65,20%;R$ 1.702,11;AAA S&P;1673 dias;Vencimento;CDI + 2,35%;LCI/LCA CDI + 2.0%
Debênture;CSN MINERACAO;R$ 1.030,33;65,20%;R$ 1.702,11;AAA S&P;1673 dias;Vencimento;CDI + 2,35%;LCI/LCA CDI + 2.0%
CDB;BANCO MASTER;R$ 1.083,28;79,97%;R$ 1.949,58;BBB- FITCH;1951 dias;No Vencimento;13,25%PRÉ;LCI/LCA 11.26% PRÉ
CDB;AGIBANK;R$ 1.000,00;24,07%;R$ 1.240,73;BBB+ FITCH;730 dias;Vencimento;112,7% CDI;LCI/LCA 95.8% CDI
CDB;BANCO MASTER;R$ 1,10;123,43%;R$ 2,45;BBB- FITCH;2651 dias;No Vencimento;13,20%PRÉ;LCI/LCA 11.22% PRÉ
CDB;BANCO VOITER;R$ 1.000,00;10,93%;R$ 1.109,34;Sem Rating;365 dias;Vencimento;112,5% CDI;LCI/LCA 92.81% CDI
CDB;BANCO ORIGINAL;R$ 1.000,00;37,63%;R$ 1.376,27;BB+ FITCH;1080 dias;Vencimento;112,5% CDI;LCI/LCA 95.62% CDI
CDB;BANCO MASTER;R$ 1.000,00;53,55%;R$ 1.535,48;BBB- FITCH;1440 dias;Vencimento;13,20%PRÉ;LCI/LCA 11.22% PRÉ
CDB;BANCO MERCANTIL;R$ 1.000,00;54,36%;R$ 1.543,59;BBB+ S&P;1459 dias;Vencimento;112,5% CDI;LCI/LCA 95.62% CDI
CDB;BANCO MASTER;R$ 1.000,00;54,57%;R$ 1.545,74;BBB- FITCH;1461 dias;Vencimento;13,20%PRÉ;LCI/LCA 11.22% PRÉ
CDB;BANCO MASTER;R$ 1.004,44;126,84%;R$ 2.278,44;BBB- FITCH;2698 dias;No Vencimento;13,20%PRÉ;LCI/LCA 11.22% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.019,88;51,85%;R$ 1.548,72;Sem Rating;1403 dias;No Vencimento;13,20%PRÉ;LCI/LCA 11.22% PRÉ
CDB;BANCO MASTER DE INVESTIME;R$ 1.038,61;66,75%;R$ 1.731,89;Sem Rating;1711 dias;No Vencimento;13,20%PRÉ;LCI/LCA 11.22% PRÉ
CDB;BANCO DIGIMAIS;R$ 5.000,00;53,54%;R$ 7.676,86;BBB- FITCH;1440 dias;Vencimento;122,5% CDI;LCI/LCA 104.12% CDI
CRA;FS BIO;R$ 996,64;114,43%;R$ 2.137,13;Sem Rating;2257 dias;No Vencimento;CDI + 2,3%;CDB CDI + 2.71%
CRA;FS BIO;R$ 996,64;114,43%;R$ 2.137,13;Sem Rating;2257 dias;No Vencimento;CDI + 2,3%;CDB CDI + 2.71%
CDB;BANCO PAULISTA;R$ 100,00;72,37%;R$ 172,37;BB+ BB+;1825 dias;Vencimento;117,0% CDI;LCI/LCA 99.45% CDI
CDB;BANCO MASTER;R$ 10.000,00;23,59%;R$ 12.358,69;BBB- FITCH;721 dias;No Vencimento;117,0% CDI;LCI/LCA 99.45% CDI
CDB;BANCO NBC;R$ 1.000,00;23,93%;R$ 1.239,33;AAA FITCH;730 dias;Vencimento;112,12% CDI;LCI/LCA 95.3% CDI
CDB;BANCO MASTER;R$ 1.008,37;125,22%;R$ 2.271,04;BBB- FITCH;2685 dias;No Vencimento;13,15%PRÉ;LCI/LCA 11.18% PRÉ
CDB;BANCO MASTER;R$ 1.302,90;48,97%;R$ 1.940,91;BBB FITCH;1345 dias;Vencimento;13,15%PRÉ;LCI/LCA 11.18% PRÉ
CDB;BANCO MASTER;R$ 1.355,65;40,27%;R$ 1.901,52;BBB FITCH;1148 dias;Vencimento;13,15%PRÉ;LCI/LCA 11.18% PRÉ
CDB;BANCO LUSO BRASILEIRO;R$ 1.000,00;22,79%;R$ 1.227,88;BB+ FITCH;720 dias;Vencimento;112,0% CDI;LCI/LCA 92.4% CDI
CDB;BANCO BS2;R$ 1.000,00;23,53%;R$ 1.235,32;BBB FITCH;721 dias;Vencimento;112,0% CDI;LCI/LCA 95.2% CDI
CDB;WILL BANK;R$ 1.000,00;23,86%;R$ 1.238,60;Sem Rating;730 dias;Vencimento;122,0% CDI;LCI/LCA 103.7% CDI
CDB;BANCO OMNI;R$ 1.000,00;23,96%;R$ 1.239,58;A S&P;731 dias;Vencimento;112,0% CDI;LCI/LCA 95.2% CDI
CDB;WILL BANK;R$ 1.000,00;30,40%;R$ 1.303,95;Sem Rating;902 dias;Vencimento;122,0% CDI;LCI/LCA 103.7% CDI
CDB;WILL BANK;R$ 1.000,00;37,98%;R$ 1.379,84;Sem Rating;1095 dias;Vencimento;122,0% CDI;LCI/LCA 103.7% CDI
CDB;WILLBANK;R$ 1.000,00;37,98%;R$ 1.379,84;Sem Rating;1095 dias;No Vencimento;122,0% CDI;LCI/LCA 103.7% CDI
LC;SANTINVEST;R$ 1.000,00;53,04%;R$ 1.530,36;BBB- FITCH;1438 dias;Vencimento;112,0% CDI;LCI/LCA 95.2% CDI
CDB;BANCO BMG;R$ 1.000,00;54,05%;R$ 1.540,54;B+ FITCH;1459 dias;Vencimento;112,0% CDI;LCI/LCA 95.2% CDI
